collectionDate,specimenBiophysicalType,preservationType,fmaAnatomicSourceLocation,pathologicalStatus,diseaseStatus,collectionInstitution,CtepStudyID,SpecimenCount
2001-10-08,Tissue Slide,Fixed-Other,Not Specified,Malignant,Pre-Therapy,University of Oklahoma Health Sciences Center,AEWS0031,1
2005-09-23,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Connecticut Children's Medical Center,ABTR01B1,15
2005-11-11,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Newark Beth Israel Medical Center,AALL0331,1
2009-05-22,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Kosair Children's Hospital,ANBL00B1,23
2003-03-13,Tissue Slide,Fixed-Formalin,Bone Marrow,Malignant,Other/Not Specified,IWK Health Centre,CCG-B947,1
2011-11-03,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Childrens Hospital-King's Daughters,AHOD04B1,2
2008-03-25,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Children's Hospital and Research Center at Oakland,AALL0331,1
2014-06-11,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Southern California Permanente Medical Group,AALL08B1,2
2005-01-06,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Advocate Children's Hospital-Oak Lawn,ANBL00B1,12
2013-05-15,Serum,Frozen,Blood,Not Specified,Pre-Therapy,New York University Langone Medical Center,ARST08P1,2
2002-04-17,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Other/Not Specified,Phoenix Childrens Hospital,CCG-1991,1
2015-02-26,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Miller Children's and Women's Hospital Long Beach,ACNS02B3,3
2001-11-15,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Riley Hospital for Children,A3961,11
2005-10-12,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,The Steven and Alexandra Cohen Children's Medical Center of New York,AALL03B1,28
2005-02-03,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Newark Beth Israel Medical Center,D9902,1
2014-08-07,Plasma,Frozen,Blood,Not Specified,Pre-Therapy,Wayne State University/Karmanos Cancer Institute,AEWS1031,5
2014-04-16,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Palmetto Health Richland,AALL0932,3
2003-12-29,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Mayo Clinic,CCG-B947,1
1998-02-13,Serum,Frozen,Blood,Not Specified,Other/Not Specified,Cook Children's Medical Center,POG-9047,1
2009-06-03,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Nationwide Children's Hospital,AALL08P1,1
2010-06-15,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,University of Illinois,AOST06B1,45
2014-03-07,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Saint Joseph's Hospital/Children's Hospital-Tampa,AALL1131,13
1998-11-11,Serum,Frozen,Blood,Not Specified,Other/Not Specified,British Columbia Children's Hospital,CCG-5942,1
2006-05-26,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Dayton Children's Hospital,AALL03B1,4
2007-06-27,Buffy Coat,Cryopreserved,Blood,Non-Malignant,On Therapy,Medical University of South Carolina,AALL0434,1
2012-12-20,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,CancerCare Manitoba,AALL1131,2
2005-09-01,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Cook Children's Medical Center,D9902,1
1999-07-28,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Mayo Clinic,CCG-B947,1
2012-04-13,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Kaiser Permanente-Oakland,AOST06B1,1
2010-01-26,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,McMaster Children's Hospital at Hamilton Health Sciences,ANBL00B1,32
2001-10-03,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Rhode Island Hospital,D9902,2
2010-04-29,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Saint Christopher's Hospital for Children,ARST0331,15
2006-07-28,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Saint Joseph's Regional Medical Center,ACNS02B3,1
2007-11-23,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Miller Children's and Women's Hospital Long Beach,AALL0232,1
2011-05-06,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Morristown Memorial Hospital,ANBL00B1,2
1998-05-20,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Children's Hospital Medical Center of Akron,CCG-B944,1
2011-08-05,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,C S Mott Children's Hospital,AALL08B1,1
2012-09-18,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Southern California Permanente Medical Group,AALL08B1,5
2011-04-04,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Providence Sacred Heart Medical Center and Children's Hospital,AALL0434,17
2010-09-02,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Helen DeVos Children's Hospital at Spectrum Health,ANBL0032,1
2007-03-29,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,The Steven and Alexandra Cohen Children's Medical Center of New York,AALL03B1,2
1997-07-22,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Covenant Children's Hospital,CCG-1961,1
2007-07-25,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Princess Margaret Hospital for Children,ARST0431,1
2007-03-16,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,The Montreal Children's Hospital of the MUHC,AALL0232,3
2013-02-01,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Centre Hospitalier Universitaire Sainte-Justine,ARST08P1,5
2006-04-12,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,University of Virginia,AALL03B1,1
2010-02-01,DNA,Frozen,Not Specified,Not Specified,On Therapy,University of Florida,AALL03B1,1
2012-12-17,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Loma Linda University Medical Center,AALL0434,20
2005-02-07,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Cardinal Glennon Children's Medical Center,ACNS02B3,1
2013-02-01,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Primary Children's Hospital,AALL0932,1
2006-11-21,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Wake Forest University Health Sciences,AHOD03P1,59
2007-09-06,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,IWK Health Centre,AALL03B1,1
2012-07-17,Plasma,Frozen,Blood,Not Specified,Pre-Therapy,Kosair Children's Hospital,AEWS07B1,5
2015-03-09,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Midwest Children's Cancer Center,AALL1131,21
2012-08-03,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Miller Children's and Women's Hospital Long Beach,AALL08B1,1
2008-01-11,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,University of Oklahoma Health Sciences Center,ACNS0331,3
2008-07-16,Tissue Slide,Fixed-Formalin,Other,Malignant,Pre-Therapy,Sinai Hospital of Baltimore,AHOD0031,1
2014-08-28,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Nemours Children's Clinic-Jacksonville,ACNS02B3,2
1999-08-06,Serum,Frozen,Blood,Not Specified,Other/Not Specified,Centre Hospitalier Universitaire Sainte-Justine,POG-9047,1
2015-04-06,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Inova Fairfax Hospital,ANBL00B1,1
2014-04-14,DNA,Frozen,Not Specified,Not Specified,On Therapy,Kosair Children's Hospital,AALL08B1,1
2013-07-26,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Specialty Center of Nevada II,AALL08B1,2
2009-08-26,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Children's Hospital of Philadelphia,ANBL0532,5
2009-12-11,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Mission Hospital-Memorial Campus,AALL03B1,1
2014-07-08,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Midwest Children's Cancer Center,D9902,5
2014-01-02,DNA,Frozen,Not Specified,Not Specified,On Therapy,Miller Children's and Women's Hospital Long Beach,AALL08B1,2
2012-08-24,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,University of Texas Health Science Center at San Antonio,ABTR01B1,1
2012-11-09,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Therapeutic Relapse,University of Texas Health Science Center at San Antonio,AALL05B1,20
2008-01-08,Tissue,Fixed-Formalin,Not Specified,Metastatic,Therapeutic Relapse,Arnold Palmer Hospital for Children,AREN03B2,1
2013-11-18,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Midwest Children's Cancer Center,AOST06B1,2
2013-03-28,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,University of California Davis Comprehensive Cancer Center,AALL08B1,1
2014-04-18,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Baylor College of Medicine,AALL0932,2
2005-09-12,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Bronson Methodist Hospital,AALL01B1,2
2013-09-12,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Saint Joseph's Hospital/Children's Hospital-Tampa,ACNS02B3,3
2014-03-20,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,The Steven and Alexandra Cohen Children's Medical Center of New York,AALL08B1,1
1997-05-09,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Post-Therapy,Children's Hospital Central California,CCG-1952,3
2008-01-15,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital of Eastern Ontario,ANHL0131,10
2013-12-24,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,New York Medical College,AALL0932,2
2014-09-25,Plasma,Frozen,Blood,Not Specified,Pre-Therapy,University of Iowa/Holden Comprehensive Cancer Center,AOST06B1,6
2006-03-28,DNA,Frozen,Bone Marrow,Not Specified,Therapeutic Relapse,UCSF Medical Center-Mission Bay,AALL02P2,1
1993-09-20,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Childrens Hospital-King's Daughters,CCG-1882,2
2002-10-28,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Children's Hospitals and Clinics of Minnesota - Minneapolis,CCG-B947,1
2009-08-21,Serum,Frozen,Blood,Not Specified,Pre-Therapy,University of New Mexico,AHOD04B1,4
2014-10-13,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Washington University School of Medicine,AALL0932,16
2010-10-25,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Centre Hospitalier Universitaire Sainte-Justine,ANHL04B1,2
2003-08-17,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital Colorado,AEWS0031,13
2005-07-12,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital of Philadelphia,ANBL00B1,10
2014-04-22,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Stony Brook University Medical Center,AALL08B1,2
2014-03-28,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Dayton Children's Hospital,ANBL12P1,1
2014-05-23,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Baylor College of Medicine,AALL0932,20
2011-03-01,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,University of Kentucky/Markey Cancer Center,AALL08B1,2
2008-07-28,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Loma Linda University Medical Center,AALL0232,5
2013-12-22,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital and Medical Center of Omaha,AALL08B1,1
2007-03-15,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Centre Hospitalier Universitaire Sainte-Justine,AOST0331,9
1997-06-20,Whole Bone Marrow,Fixed-Formalin,Not Specified,Metastatic,Pre-Therapy,Children's Hospital Medical Center of Akron,CCG-5961,1
2014-07-07,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Virginia Commonwealth University/Massey Cancer Center,AALL08B1,2
2013-10-14,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,University of Texas Health Science Center at San Antonio,ANBL00B1,2
2009-04-06,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Lady Cilento Children's Hospital,AALL06N1,1
2009-12-01,DNA,Frozen,Not Specified,Not Specified,Pre-Therapy,Children's Hospital,AREN03B2,2
1998-08-12,Urine,Frozen,Fluid,Not Specified,Pre-Therapy,Children's Hospital and Medical Center of Omaha,CCG-B947,5
2002-12-02,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Other/Not Specified,Children's Hospital Medical Center of Akron,CCG-B947,1
2009-10-06,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,University of Wisconsin Hospital and Clinics,AALL03B1,1
2014-08-21,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Wayne State University/Karmanos Cancer Institute,AALL0932,3
2003-09-17,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Southern California Permanente Medical Group,CCG-1991,2
2013-08-15,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Loma Linda University Medical Center,AALL08B1,2
2013-09-20,Tissue Slide,Fixed-Other,Not Specified,Malignant,Pre-Therapy,Vanderbilt-Ingram Cancer Center,AREN03B2,1
2006-12-06,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Driscoll Children's Hospital,ACNS02B3,4
2013-10-28,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospital Central California,AALL1131,14
2009-06-01,Tissue,Fixed-Other,Not Specified,Malignant,Pre-Therapy,Saskatoon Cancer Centre,ANBL00B1,1
2003-12-23,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospital Colorado,CCG-1991,1
2002-11-18,Tissue,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Providence Sacred Heart Medical Center and Children's Hospital,AHOD0031,1
2011-09-29,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Alfred I duPont Hospital for Children,AALL08B1,3
2013-11-14,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Rocky Mountain Hospital for Children-Presbyterian Saint Luke's Medical Center,ANBL00B1,5
2015-03-31,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Princess Margaret Hospital for Children,AALL1131,1
2008-11-27,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Boldrini Children's Cancer Center,ARAR0332,10
2008-10-29,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Inova Fairfax Hospital,AALL03B1,1
2011-03-02,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospital New Orleans,AALL08B1,1
2014-11-05,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Children's Hospital of Philadelphia,AALL1131,1
2013-02-21,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Children's Hospital and Medical Center of Omaha,AREN03B2,21
2013-07-17,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Riley Hospital for Children,AALL08B1,3
2014-08-06,Tissue,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Marshfield Clinic,AREN03B2,1
2011-06-06,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Healthcare of Atlanta - Egleston,AALL08B1,21
2012-05-04,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Primary Children's Hospital,AALL08B1,1
2011-02-07,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,University of Kentucky/Markey Cancer Center,AALL08B1,1
2014-06-11,Buffy Coat,Cryopreserved,Blood,Non-Malignant,On Therapy,East  Carolina University,AALL0932,1
2003-11-04,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital New Orleans,AEWS0031,1
2003-01-23,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospitals and Clinics of Minnesota - Minneapolis,P9641,92
2006-12-13,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Helen DeVos Children's Hospital at Spectrum Health,ANBL00B1,9
2007-10-18,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Hackensack University Medical Center,AALL03B1,2
2009-06-08,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,University of Minnesota Medical Center-Fairview,ABTR06C1,1
2011-06-10,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Hospital for Sick Children,AALL0932,1
2009-10-15,Tissue,Frozen,Not Specified,Malignant,Therapeutic Relapse,Morristown Memorial Hospital,ANBL00B1,4
2010-05-12,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Therapeutic Relapse,Novant Health Presbyterian Medical Center,AALL03B1,4
2013-05-08,Tissue Slide,Fixed-Formalin,Not Specified,Metastatic,Post-Therapy,Memorial University Medical Center,ANBL0032,2
2014-09-02,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospital of Pittsburgh of UPMC,AALL08B1,20
2015-03-05,Plasma,Frozen,Blood,Not Specified,Pre-Therapy,Lucile Packard Children's Hospital Stanford University,AEWS1031,6
2013-01-25,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Loma Linda University Medical Center,AALL0932,1
2012-01-26,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospital Central California,AEWS1031,7
2013-04-10,Buffy Coat,Cryopreserved,Blood,Non-Malignant,On Therapy,East Tennessee Childrens Hospital,AALL0932,1
2006-02-13,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Swiss Pediatric Oncology Group - Bern,AALL03B1,4
2014-10-24,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Providence Sacred Heart Medical Center and Children's Hospital,AALL1131,2
2012-12-03,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Methodist Children's Hospital of South Texas,AALL0932,1
2008-09-17,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Baylor College of Medicine,AALL0433,1
2012-08-29,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Cook Children's Medical Center,ACNS02B3,3
1995-09-13,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Marshfield Clinic,CCG-5942,5
2013-02-25,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,The Steven and Alexandra Cohen Children's Medical Center of New York,AEWS07B1,23
2013-07-15,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Dell Children's Medical Center of Central Texas,AALL08B1,5
2013-01-09,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Johns Hopkins University/Sidney Kimmel Cancer Center,AALL08B1,20
2013-01-21,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Hackensack University Medical Center,ANHL04B1,2
2009-07-08,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital Los Angeles,AALL03B1,19
2012-10-19,Whole Bone Marrow,Fixed-Formalin,Not Specified,Not Specified,Pre-Therapy,Penn State Hershey Children's Hospital,ANBL00B1,1
2014-08-05,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Therapeutic Relapse,Saint Joseph's Hospital/Children's Hospital-Tampa,AALL0932,13
2014-10-10,Tissue,Frozen,Not Specified,Non-Malignant,Pre-Therapy,Wake Forest University Health Sciences,AREN03B2,1
2011-11-28,Plasma,Frozen,Blood,Not Specified,On Therapy,Children's Hospital of Alabama,ARAR0331,4
2006-03-31,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Riley Hospital for Children,AALL0232,12
2007-09-10,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Rady Children's Hospital - San Diego,AALL03B1,6
2008-06-26,Whole Bone Marrow,Fixed-Formalin,Bone Marrow,Not Specified,Other/Not Specified,Vanderbilt-Ingram Cancer Center,AAML0531,4
2012-05-14,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,University of Oklahoma Health Sciences Center,AALL0932,3
2013-12-27,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Therapeutic Relapse,Johns Hopkins University/Sidney Kimmel Cancer Center,AALL05B1,5
2006-01-31,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Penn State Hershey Children's Hospital,AALL0331,11
2014-07-16,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Swiss Pediatric Oncology Group - Lausanne,AALL1131,1
2012-04-25,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,BI-LO Charities Children's Cancer Center,AALL0932,3
2015-04-02,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Morristown Memorial Hospital,AALL0932,1
2005-11-16,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Kosair Children's Hospital,ASCT0431,1
2013-05-29,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Legacy Emanuel Children's Hospital,AALL08B1,1
2005-10-04,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Dartmouth Hitchcock Medical Center,AALL0331,7
2011-05-06,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,University of Kentucky/Markey Cancer Center,ASCT0431,1
