specimenBiophysicalType	preservationType	fmaAnatomicSourceLocation	pathologicalStatus	diseaseStatus	CtepStudyID	CollectionProtocolStatus	ProtocolCategory	Race	SpecimenCount
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Black	1
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Other	2
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Other Asian	1
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Unknown	3
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	White	50
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	D9902	Active	Soft Tissue Sarcoma	Black	1
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	P9346	Complete	Unknown/Unspecified	White	1
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	P9645	Complete	Liver Tumors	American Indian, Aleutian	1
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	P9645	Complete	Liver Tumors	Asian Indian, Pakistani	1
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	P9645	Complete	Liver Tumors	Other	1
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	P9645	Complete	Liver Tumors	Unknown	1
Tissue Slide	None	Not Specified	Non-Malignant	Pre-Therapy	P9645	Complete	Liver Tumors	White	11
Tissue Slide	None	Not Specified	Non-Malignant	Therapeutic Relapse	ANBL00B1	Active	Neuroblastoma	Black	2
Tissue Slide	None	Not Specified	Non-Malignant	Therapeutic Relapse	ANBL00P3	Complete	Neuroblastoma	Black	2
Tissue Slide	None	Other	Metastatic	Pre-Therapy	ANBL0032	Active	Neuroblastoma	Black	1
Tissue Slide	None	Other	Metastatic	Pre-Therapy	ANBL0032	Active	Neuroblastoma	Other Asian	1
Tissue Slide	None	Other	Metastatic	Pre-Therapy	ANBL00B1	Active	Neuroblastoma	Black	2
Tissue Slide	None	Other	Metastatic	Pre-Therapy	ANBL00B1	Active	Neuroblastoma	Other Asian	1
Tissue Slide	None	Other	Metastatic	Pre-Therapy	ANBL00B1	Active	Neuroblastoma	White	6
Tissue Slide	None	Other	Metastatic	Pre-Therapy	D9802	Complete	Soft Tissue Sarcoma	White	1
Tissue Slide	None	Other	Metastatic	Pre-Therapy	D9902	Active	Soft Tissue Sarcoma	White	1
Tissue Slide	None	Other	Metastatic	Therapeutic Relapse	ANBL0032	Active	Neuroblastoma	White	2
Tissue Slide	None	Other	Metastatic	Therapeutic Relapse	ANBL00B1	Active	Neuroblastoma	White	5
Tissue Slide	None	Other	Non-Malignant	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	White	2
Tissue Slide	None	Other	Non-Malignant	Pre-Therapy	P9645	Complete	Liver Tumors	White	1
Tissue Slide	None	Ovary	Metastatic	Post-Therapy	AE22	Complete	Epidemiology	Unknown	1
Tissue Slide	None	Ovary	Metastatic	Pre-Therapy	ABTR01B1	Active	Biopathology and Translational Research	White	1
Tissue Slide	None	Ovary	Non-Malignant	Pre-Therapy	AGCT0132	Complete	Germ Cell Tumor	White	1
Tissue Slide	None	Ovary	Non-Malignant	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Other	1
Tissue Slide	None	Ovary	Non-Malignant	Pre-Therapy	D9902	Active	Soft Tissue Sarcoma	Other	1
Urine	Frozen	Fluid	Not Specified	On Therapy	AOST06B1	Active	Osteosarcoma	Black	2
Urine	Frozen	Fluid	Not Specified	On Therapy	AOST06B1	Active	Osteosarcoma	Other	1
Urine	Frozen	Fluid	Not Specified	On Therapy	AOST06B1	Active	Osteosarcoma	White	2
Urine	Frozen	Fluid	Not Specified	On Therapy	AOST06P1	Complete	Osteosarcoma	Black	3
Urine	Frozen	Fluid	Not Specified	On Therapy	AOST06P1	Complete	Osteosarcoma	Other	1
Urine	Frozen	Fluid	Not Specified	On Therapy	AOST06P1	Complete	Osteosarcoma	White	4
Urine	Frozen	Fluid	Not Specified	On Therapy	AREN03B2	Active	Renal Tumors	Fiji Islander	5
Urine	Frozen	Fluid	Not Specified	On Therapy	AREN03B2	Active	Renal Tumors	White	38
Urine	Frozen	Fluid	Not Specified	On Therapy	ARST0921	Closed To Accrual And Intervention	Soft Tissue Sarcoma	White	26
Urine	Frozen	Fluid	Not Specified	On Therapy	CCG-B947	Complete	Unknown/Unspecified	White	1
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ABTR04B1	Active	Biopathology and Translational Research	Black	14
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ABTR04B1	Active	Biopathology and Translational Research	Unknown	3
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ABTR04B1	Active	Biopathology and Translational Research	White	34
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ACNS02B3	Active	Central Nervous System Tumors	White	6
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ACNS0332	Temporarily Closed To Accrual	Central Nervous System Tumors	White	1
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ADVL0821	Complete	Experimental Therapeutics	White	4
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ADVL1121	Complete	Experimental Therapeutics	White	5
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AEWS02B1	Complete	Ewing Sarcoma	American Indian, Aleutian	14
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AEWS02B1	Complete	Ewing Sarcoma	White	92
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AEWS02P1	Complete	Ewing Sarcoma	American Indian, Aleutian	14
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AEWS02P1	Complete	Ewing Sarcoma	Other	16
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AEWS02P1	Complete	Ewing Sarcoma	Unknown	25
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AEWS02P1	Complete	Ewing Sarcoma	White	182
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AEWS0621	Complete	Ewing Sarcoma	White	12
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AEWS07B1	Active	Ewing Sarcoma	White	26
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AHOD0031	Complete	Hodgkin Disease	White	10
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AHOD00P1	Complete	Hodgkin Disease	White	107
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ANBL0032	Active	Neuroblastoma	Unknown	5
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ANBL0032	Active	Neuroblastoma	White	5
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ANBL00B1	Active	Neuroblastoma	Unknown	5
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ANBL00B1	Active	Neuroblastoma	White	10
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ANBL0532	Temporarily Closed To Accrual	Neuroblastoma	Unknown	5
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AOST06B1	Active	Osteosarcoma	American Indian, Aleutian	4
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AOST06B1	Active	Osteosarcoma	Black	8
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AOST06B1	Active	Osteosarcoma	Other	9
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AOST06B1	Active	Osteosarcoma	White	41
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AOST06P1	Complete	Osteosarcoma	American Indian, Aleutian	4
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AOST06P1	Complete	Osteosarcoma	Black	10
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AOST06P1	Complete	Osteosarcoma	Other	9
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AOST06P1	Complete	Osteosarcoma	White	76
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	American Indian, Aleutian	26
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Asian Indian, Pakistani	49
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Black	649
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Chinese	39
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Filipino	15
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Hawaiian	10
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Hmong	7
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Korean	5
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Other	242
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Other Asian	9
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Pacific Islander, NOS	1
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Unknown	278
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	Vietnamese	4
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	AREN03B2	Active	Renal Tumors	White	3378
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ARST0331	Complete	Soft Tissue Sarcoma	Black	4
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ARST0331	Complete	Soft Tissue Sarcoma	White	1
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	ARST0332	Complete	Soft Tissue Sarcoma	White	7
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	CCG-B947	Complete	Unknown/Unspecified	Black	9
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	CCG-B947	Complete	Unknown/Unspecified	Hawaiian	1
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	CCG-B947	Complete	Unknown/Unspecified	White	27
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	CCG-B973	Complete	Non-Hodgkin Lymphoma	White	1
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	D9902	Active	Soft Tissue Sarcoma	Black	4
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	D9902	Active	Soft Tissue Sarcoma	White	8
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	P9754	Complete	Osteosarcoma	White	1
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	P9851	Complete	Osteosarcoma	White	6
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	POG-9046	Complete	Renal Tumors	Black	5
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	POG-9046	Complete	Renal Tumors	Other	5
Urine	Frozen	Fluid	Not Specified	Other/Not Specified	POG-9046	Complete	Renal Tumors	White	11
Urine	Frozen	Fluid	Not Specified	Post-Therapy	AREN03B2	Active	Renal Tumors	White	5
Urine	Frozen	Fluid	Not Specified	Post-Therapy	CCG-B947	Complete	Unknown/Unspecified	White	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	ABTR01B1	Active	Biopathology and Translational Research	White	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	ABTR04B1	Active	Biopathology and Translational Research	White	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	ACNS02B3	Active	Central Nervous System Tumors	Laotian	8
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	ACNS02B3	Active	Central Nervous System Tumors	White	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	ADVL1121	Complete	Experimental Therapeutics	White	10
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AEWS02B1	Complete	Ewing Sarcoma	White	6
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AEWS02P1	Complete	Ewing Sarcoma	White	18
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AEWS1031	Active	Ewing Sarcoma	Unknown	1
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	ANBL0032	Active	Neuroblastoma	White	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	ANBL00B1	Active	Neuroblastoma	Black	10
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	ANBL00B1	Active	Neuroblastoma	White	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AOST06B1	Active	Osteosarcoma	Other	2
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AOST06B1	Active	Osteosarcoma	White	15
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AOST06P1	Complete	Osteosarcoma	Black	1
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AOST06P1	Complete	Osteosarcoma	Other	2
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AOST06P1	Complete	Osteosarcoma	White	16
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	American Indian, Aleutian	21
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	Asian Indian, Pakistani	36
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	Black	787
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	Hmong	1
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	Korean	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	Laotian	8
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	Other	266
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	Other Asian	22
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	Pacific Islander, NOS	3
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	Polynesian, NOS	1
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	Unknown	311
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	Vietnamese	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	AREN03B2	Active	Renal Tumors	White	3921
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-1891	Complete	Acute Lymphoblastic Leukemia	White	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-1991	Complete	Acute Lymphoblastic Leukemia	White	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-4921	Administratively Complete	Renal Tumors	White	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B903	Complete	Unknown/Unspecified	Unknown/Unspecified	4
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B903	Complete	Unknown/Unspecified	Black	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B903	Complete	Unknown/Unspecified	Other	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B903	Complete	Unknown/Unspecified	White	31
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Unknown/Unspecified	4
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	American Indian, Aleutian	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Asian Indian, Pakistani	7
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Black	259
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Chinese	15
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Filipino	14
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Other	68
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Other Asian	32
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	Unknown	136
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B947	Complete	Unknown/Unspecified	White	1514
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-B973	Complete	Non-Hodgkin Lymphoma	Other	6
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	CCG-E15	Complete	Acute Lymphoblastic Leukemia	White	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	D9602	Complete	Soft Tissue Sarcoma	White	5
Urine	Frozen	Fluid	Not Specified	Pre-Therapy	D9902	Active	Soft Tissue Sarcoma	White	7
Urine	Frozen	Fluid	Not Specified	Therapeutic Relapse	CCG-B947	Complete	Unknown/Unspecified	Black	10
Urine	Frozen	Fluid	Not Specified	Therapeutic Relapse	CCG-B947	Complete	Unknown/Unspecified	Unknown	1
Urine	Frozen	Fluid	Not Specified	Therapeutic Relapse	CCG-B947	Complete	Unknown/Unspecified	White	16
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ABTR01B1	Active	Biopathology and Translational Research	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ADVL1221	Closed To Accrual And Intervention	Experimental Therapeutics	Other Asian	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ANBL00B1	Active	Neuroblastoma	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ARET0321	Temporarily Closed To Accrual	Retinoblastoma	Unknown	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ARET0321	Temporarily Closed To Accrual	Retinoblastoma	White	4
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ARST0331	Complete	Soft Tissue Sarcoma	Black	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ARST0332	Complete	Soft Tissue Sarcoma	Asian Indian, Pakistani	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ARST0332	Complete	Soft Tissue Sarcoma	Other	2
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ARST0332	Complete	Soft Tissue Sarcoma	White	4
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ARST0531	Complete	Soft Tissue Sarcoma	White	3
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ARST08P1	Complete	Soft Tissue Sarcoma	White	3
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	ARST0921	Closed To Accrual And Intervention	Soft Tissue Sarcoma	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	D9902	Active	Soft Tissue Sarcoma	Asian Indian, Pakistani	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	D9902	Active	Soft Tissue Sarcoma	Black	6
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	D9902	Active	Soft Tissue Sarcoma	Other	4
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	D9902	Active	Soft Tissue Sarcoma	Other Asian	2
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	D9902	Active	Soft Tissue Sarcoma	Unknown	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	D9902	Active	Soft Tissue Sarcoma	Vietnamese	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	On Therapy	D9902	Active	Soft Tissue Sarcoma	White	43
Whole Blood	Cryopreserved	Blood	Non-Malignant	Other/Not Specified	AALL05B1	Active	Acute Lymphoblastic Leukemia	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Other/Not Specified	ARET0321	Temporarily Closed To Accrual	Retinoblastoma	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Other/Not Specified	ARST0332	Complete	Soft Tissue Sarcoma	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Other/Not Specified	D9902	Active	Soft Tissue Sarcoma	White	5
Whole Blood	Cryopreserved	Blood	Non-Malignant	Post-Therapy	ARST0332	Complete	Soft Tissue Sarcoma	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Post-Therapy	D9902	Active	Soft Tissue Sarcoma	Black	6
Whole Blood	Cryopreserved	Blood	Non-Malignant	Post-Therapy	D9902	Active	Soft Tissue Sarcoma	Other	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Post-Therapy	D9902	Active	Soft Tissue Sarcoma	Other Asian	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Post-Therapy	D9902	Active	Soft Tissue Sarcoma	Unknown	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Post-Therapy	D9902	Active	Soft Tissue Sarcoma	White	24
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	AALL0232	Closed To Accrual	Acute Lymphoblastic Leukemia	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	AALL03B1	Complete	Acute Lymphoblastic Leukemia	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	AALL06N1	Active	Acute Lymphoblastic Leukemia	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	AAML0122	Complete	Acute Myeloid Leukemia	Vietnamese	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ABTR01B1	Active	Biopathology and Translational Research	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ADVL1221	Closed To Accrual And Intervention	Experimental Therapeutics	White	3
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	AGCT0132	Complete	Germ Cell Tumor	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ANBL0032	Active	Neuroblastoma	Unknown	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ANBL0032	Active	Neuroblastoma	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ANBL00B1	Active	Neuroblastoma	Unknown	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ANBL00B1	Active	Neuroblastoma	White	2
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ANBL12P1	Closed To Accrual	Neuroblastoma	Unknown	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	AREN03B2	Active	Renal Tumors	White	3
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARET0321	Temporarily Closed To Accrual	Retinoblastoma	White	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0331	Complete	Soft Tissue Sarcoma	Black	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0331	Complete	Soft Tissue Sarcoma	White	5
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0332	Complete	Soft Tissue Sarcoma	American Indian, Aleutian	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0332	Complete	Soft Tissue Sarcoma	Black	8
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0332	Complete	Soft Tissue Sarcoma	Chinese	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0332	Complete	Soft Tissue Sarcoma	Filipino	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0332	Complete	Soft Tissue Sarcoma	Other	5
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0332	Complete	Soft Tissue Sarcoma	Other Asian	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0332	Complete	Soft Tissue Sarcoma	Unknown	3
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0332	Complete	Soft Tissue Sarcoma	White	49
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0531	Complete	Soft Tissue Sarcoma	Black	7
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0531	Complete	Soft Tissue Sarcoma	Unknown	2
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST0531	Complete	Soft Tissue Sarcoma	White	36
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST08P1	Complete	Soft Tissue Sarcoma	Black	4
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST08P1	Complete	Soft Tissue Sarcoma	Other	2
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST08P1	Complete	Soft Tissue Sarcoma	Pacific Islander, NOS	1
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST08P1	Complete	Soft Tissue Sarcoma	Unknown	3
Whole Blood	Cryopreserved	Blood	Non-Malignant	Pre-Therapy	ARST08P1	Complete	Soft Tissue Sarcoma	White	36
